review_id,document_id,project_name,vote_year,action_code,sample_group,field,human_value,model_value,agreement,model_confidence,evidence_pdf_pages,evidence_quotes,evidence_explanations,model_summary,response_id,response_model,input_tokens,output_tokens,total_tokens,request_sha256
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,bp_request_or_opposition,0,0,1,high,,,,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,councilmember_position,none_or_procedural,none_or_procedural,1,high,,,,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,civic_group_position,opposition,opposition,1,high,3,"Appearances in opposition were made by a representative of the Tudor City Tenants Association, a representative of the Turtle Bay Association",Documented civic and tenant organizations opposed the heliport.,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,cpc_support_speakers,null,null,1,high,,,,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,cpc_opposition_speakers,null,null,1,high,,,,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,cb_support_votes,null,null,1,high,,,,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,cb_opposition_votes,null,null,1,high,,,,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,affordability_displacement,0,0,1,high,,,,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,traffic_parking,1,1,1,high,4 | 9,The highways ... are often badly congested | a 400 car garage which will prevent the creation of excessive auto parking,Traffic congestion and airport access were substantively considered. | CPC specifically considered parking effects.,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,scale_character_preservation,0,0,1,high,,,,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,infrastructure_services,1,1,1,high,6,direct subway and commuter rail access,Transit access and airport transportation service were part of CPC's substantive analysis.,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J045,180f2f3d15c99c5ab311,200 Park Ave,1976,ZS,jacob_only,environment_open_space,1,1,1,high,8 | 4,requested Environmental Impact Statements | The use of the Heliport would create a noise problem,Environmental review was substantively requested by Community Board 4. | Environmental noise impacts were a principal opposition issue.,"The application sought to reopen the Pan Am Building rooftop heliport. Organized tenant and civic groups opposed it over safety, noise, terrorism risk, and its Midtown location, while Community Board 4 requested an EIS and opponents proposed an East River waterfront alternative; Boards 5 and 6 approved. Responses included a five-flights-per-hour limit, operational monitoring and annual CPC review, and the applicant's commitment to work with Community Boards regarding flight paths, hours, and sightseeing-flight restrictions. CPC approved the special permit without adopting the waterfront alternative or requiring the requested EIS.",resp_088467b584ccf2ce006a84c2fb305c87d1802a5f1829e9a841,gpt-5.6-sol,6705,2708,9413,477575ceaf3051a5bbdfc981e12c842eaf91f3a3bfb4d471e89bfc523189ae60
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,specific_project,1,1,1,high,1,provides for the rehabilitation of 150 units of housing in four buildings,The application concerns an identified rehabilitation project at specified buildings and sites.,"This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,zone_change,none,none,1,high,1,rental housing project pursuant to article 5 of the Private Housing Finance Law,The reported action is approval of a housing project; no zoning map or zoning text change is stated.,"This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,dev_direction,none,more,0,high,1,"The Buildings are to undergo a total or ""gut"" rehabilitation",The approval enables substantial redevelopment of four buildings into 154 rental apartments.,"This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,substantial_local_opposition,0,0,1,high,3,"the Community Beard approved the applications (15 in favor, 1 opposed)","The board approved overwhelmingly, and the report documents no organized or substantive local opposition.","This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,local_request_condition,0,0,1,high,3,the Community Beard approved the applications,"No substantive local condition, change, mitigation, delay, or alternative is documented.","This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,revision_or_concession,0,0,1,high,,,,"This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,procedural_response,1,1,1,high,8,"jointly examine these issues, examine existing standards and propose modified or new guidelines",CPC recommended an interagency examination and future guidelines in response to its rehabilitation-design concerns.,"This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,explicit_local_response,0,0,1,high,,,,"This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,approved_unresolved_objection,0,0,1,high,,,,"This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,cb_request_or_opposition,0,0,1,high,3,"approved the applications (15 in favor, 1 opposed)",The institutional recommendation was approval without a documented substantive condition; the single dissent does not establish a board request or opposition.,"This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
J152,8b44bfdc45778e862a30,CPC report C 770410 HOX,1977,HO,jacob_only,bp_request_or_opposition,0,0,1,high,,,,"This was a site-specific approval enabling gut rehabilitation of four buildings into 154 rental apartments, without a zoning map or text change. Community Board 4 approved 15–1 without documented conditions, and no one spoke at the CPC hearing. CPC approved the project but identified project-specific light-and-air concerns, including windowless kitchens and rooms facing narrow lightwells or courtyards. No project revision or concession was documented; CPC instead recommended an interagency review of rehabilitation standards and future guidelines. Because the design concern came from CPC rather than a local actor, it is not coded as an approved unresolved local objection.",resp_048f349a97af842b006a84c3239b6c8195b0426257e38906e8,gpt-5.6-sol,6118,2439,8557,5be4d5b761c1d2c90edb3901676bc7088f24ce577e7ee218e3abfc6c985edca4
